"ReturnCode","LL","tvE0","tvAlpha","tvBeta","tvGam","dE0dTRT1","dE0dTRT2","dE0dTRT5","dE0dTRT6","dE0dTRT7","dE0dTRT17","dAlphadTRT1","dAlphadTRT2","dAlphadTRT5","dAlphadTRT6","dAlphadTRT7","dAlphadTRT17","dBetadTRT1","dBetadTRT2","dBetadTRT5","dBetadTRT6","dBetadTRT7","dBetadTRT17","dGamdTRT1","dGamdTRT2","dGamdTRT5","dGamdTRT6","dGamdTRT7","dGamdTRT17","dE0dBLMEANTTP","dAlphadBLMEANTTP","dGamdBLMEANTTP","dBetadBLMEANTTP","EEps","omega(nE0,nE0)","omega(nAlpha,nE0)","omega(nAlpha,nAlpha)","omega(nBeta,nE0)","omega(nBeta,nAlpha)","omega(nBeta,nBeta)","omega(nGam,nE0)","omega(nGam,nAlpha)","omega(nGam,nBeta)","omega(nGam,nGam)"
3,-17064.9,2.48847,22.4421,1.69829,0.0494321,-0.154808,-0.138356,-0.22976,-0.255812,-0.0407302,0.400348,-0.0134764,-0.269654,-0.156861,0.238683,0.00975485,0.0452611,-0.0127625,-0.113056,-0.0406283,0.0216958,0.0181457,0.209921,-0.106776,0.0243305,0.57958,0.0348145,0.0280288,0.0543741,0.876616,0.156526,-0.587874,-0.414156,0.268298,0.383889,-0.0784643,0.0933426,0.112421,0.017048,0.0536464,0.15057,-0.106458,0.00491772,0.44312
3,-16893.1,3.14278,20.9461,1.74851,0.0538593,-0.158421,-0.140135,-0.223203,-0.293619,-0.0399438,0.453632,-0.0131572,-0.209129,-0.165039,0.230171,0.00983049,0.0464541,-0.0123858,-0.0985785,-0.03958,0.0231247,0.0178964,0.206824,-0.104047,0.0247323,0.517359,0.0350062,0.0280622,0.0550863,0.847385,0.146499,-0.637835,-0.385604,0.272525,0.28482,-0.0713121,0.13052,0.122696,0.0141784,0.0707671,0.173287,-0.145045,0.0347649,0.454373
3,-16946.4,2.55488,22.3983,1.67914,0.0489215,-0.158906,-0.134035,-0.218734,-0.339802,-0.0402522,0.399273,-0.0133083,-0.261326,-0.15934,0.179565,0.00998602,0.0448624,-0.0124569,-0.105226,-0.0402436,0.0231672,0.0178819,0.223159,-0.105431,0.0249895,0.480387,0.0345474,0.0289597,0.0538088,0.944703,0.142635,-0.713331,-0.407228,0.266444,0.286187,-0.0363986,0.0876369,0.112787,0.0217554,0.0601496,0.150814,-0.100542,0.0241404,0.415838
3,-16802.7,2.18801,22.6149,1.63679,0.0482925,-0.128813,-0.125583,-0.166576,-0.315234,-0.0381137,0.345419,-0.012503,-0.262776,-0.166912,0.110143,0.0107869,0.0479801,-0.0119549,-0.0945603,-0.0389525,0.0245068,0.0187802,0.264304,-0.0815274,0.0254989,0.602612,0.0343233,0.0312367,0.0525748,1.21326,0.150466,-0.691355,-0.250448,0.272824,0.266195,-0.0859744,0.0972901,0.0628051,0.0211953,0.0395689,0.191623,-0.0746695,0.0378329,0.341574
3,-17141.2,2.73803,22.1966,1.66937,0.0510955,-0.162651,-0.146106,-0.230238,-0.289627,-0.0392776,0.423472,-0.0132257,-0.319843,-0.165574,0.211062,0.0101416,0.0433938,-0.0123144,-0.0981563,-0.0395241,0.0226898,0.0179401,0.212841,-0.106053,0.024709,0.534812,0.0354661,0.0295282,0.0533279,0.799999,0.148564,-0.486459,-0.40026,0.263686,0.257108,-0.0459876,0.108501,0.0865908,0.0305059,0.0504143,0.0713284,-0.109799,-0.018583,0.389929
3,-16985,3.16337,21.229,1.76062,0.0521296,-0.119093,-0.0781804,-0.202485,-0.207197,-0.0431857,0.349677,-0.014151,-0.401846,-0.173464,0.171367,0.0104621,0.0543173,-0.0128912,-0.137959,-0.0356536,0.0222469,0.0153042,0.220329,-0.0908881,0.0223076,0.447893,0.0332302,0.0310383,0.0525433,0.892687,0.0968517,-0.571441,-0.39517,0.267568,0.201163,-0.0916905,0.102278,0.0810768,-0.000765473,0.0543739,0.214189,-0.099577,0.0859774,0.417119
3,-16705.2,3.22306,21.473,1.76787,0.0498386,-0.160184,-0.137133,-0.21491,-0.321556,-0.0402534,0.397276,-0.0132816,-0.264301,-0.148699,0.230875,0.00974767,0.045083,-0.0122698,-0.100698,-0.0393453,0.0230141,0.0184645,0.222947,-0.107019,0.0248415,0.662712,0.0350547,0.0280656,0.0538717,0.848363,0.158195,-0.607485,-0.352776,0.255575,0.245059,-0.0773115,0.117273,0.101746,0.0133914,0.0645232,0.139808,-0.112047,0.0248216,0.374905
3,-16545.9,2.18136,22.7667,1.6754,0.0498034,-0.0975712,0.167192,0.0328994,-0.224169,-0.0669852,0.0330081,-0.0251089,-0.331566,-0.148859,0.142516,0.0101568,0.0856833,-0.022941,-0.0664594,-0.0270419,0.0382971,0.00365197,0.108904,0.173218,0.0155032,0.314367,0.0146313,0.0241613,-0.0371022,1.18199,0.0869725,-0.495251,-0.324583,0.261624,0.22987,-0.125599,0.126554,0.042143,0.010979,0.0276904,0.281866,-0.155177,0.0513186,0.565836
3,-16742.5,3.11561,21.5584,1.76907,0.0516925,-0.157078,-0.138729,-0.20827,-0.252006,-0.0408121,0.496141,-0.0132683,-0.307769,-0.131442,0.227946,0.0098022,0.0460725,-0.0124986,-0.102795,-0.0401069,0.02215,0.0181935,0.185228,-0.0985884,0.0241435,0.664655,0.0346002,0.0282144,0.0552183,0.779027,0.16748,-0.56939,-0.374263,0.270794,0.306288,-0.0880763,0.103854,0.113855,0.00211937,0.0577983,0.136007,-0.130247,0.0102025,0.452708
3,-17101.2,3.08579,21.9971,1.76334,0.0506512,-0.15047,-0.130061,-0.196022,-0.269272,-0.0405366,0.353299,-0.0133604,-0.320919,-0.13111,0.202532,0.00971152,0.0454385,-0.0124219,-0.11632,-0.0392852,0.0229598,0.0180978,0.234934,-0.102414,0.0245129,0.598769,0.0337584,0.0272734,0.0533135,0.772458,0.164638,-0.594451,-0.358212,0.271123,0.357894,-0.0902982,0.132192,0.12773,0.0193741,0.0699229,0.135426,-0.148379,-0.00547059,0.510055
3,-16818.8,2.47306,21.2402,1.60529,0.0537174,-0.167362,-0.140022,-0.219262,-0.288006,-0.0408267,0.384658,-0.0133856,-0.301538,-0.15726,0.201047,0.00978062,0.0448506,-0.0123271,-0.105879,-0.0400096,0.0227577,0.0183987,0.234928,-0.107698,0.0243916,0.586084,0.0344611,0.0284642,0.0531957,0.851746,0.135187,-0.64576,-0.49915,0.267774,0.277545,-0.0454182,0.107508,0.0929008,0.0358086,0.0570978,0.169609,-0.0978358,0.0209894,0.38879
3,-16648.9,2.3919,22.5623,1.66474,0.0494333,-0.147893,-0.114881,-0.17646,-0.263239,-0.0389206,0.401415,-0.0130192,-0.252473,-0.1661,0.17493,0.010501,0.0520938,-0.0121551,-0.121649,-0.0388046,0.0237411,0.0166143,0.205074,-0.0734202,0.0245608,0.52816,0.0343358,0.0322078,0.0561102,0.970802,0.143313,-0.580985,-0.400085,0.261374,0.335897,-0.170824,0.138993,0.0579749,0.00452674,0.0334287,0.307923,-0.174876,0.0492461,0.560119
1,-17234,1.54552,24.4879,1.56749,0.0440596,0.0163239,0.337396,0.130721,-0.707191,-0.0492617,-0.0307738,-0.0219605,-0.434658,-0.303062,0.154274,0.0196052,0.0825828,-0.00215115,-0.0717331,-0.00890797,0.0457639,0.0121222,0.122793,-0.0412742,0.00538338,0.754238,0.0491095,0.0918372,0.0430991,1.40657,0.105036,-0.550026,-0.314598,0.259556,0.255992,-0.12212,0.0876273,0.0142846,0.0136411,0.0151394,0.256643,-0.113622,0.0220694,0.492752
3,-17459.9,2.69516,22.8869,1.71736,0.0450575,-0.158316,-0.141126,-0.223966,-0.274266,-0.0414706,0.390236,-0.0135877,-0.280968,-0.155798,0.217328,0.00955701,0.0448682,-0.0128147,-0.108645,-0.0408492,0.0216902,0.0178955,0.216627,-0.102126,0.0237189,0.592815,0.0341645,0.0277401,0.0530625,0.849528,0.141802,-0.610303,-0.363728,0.279913,0.444097,-0.116264,0.112212,0.122004,0.00400898,0.0493224,0.207781,-0.141986,0.0186834,0.503732
3,-17314.6,2.7623,22.3179,1.7112,0.0480622,-0.144663,-0.125392,-0.204522,-0.295119,-0.0383872,0.396733,-0.0128313,-0.324766,-0.142945,0.216288,0.0103553,0.0477895,-0.0119954,-0.104124,-0.0382524,0.0234638,0.018531,0.237189,-0.103559,0.0246335,0.600056,0.0348893,0.0300273,0.0562495,0.884126,0.12613,-0.635636,-0.409773,0.262992,0.307113,-0.080401,0.122653,0.103085,0.0218009,0.0580315,0.182888,-0.123128,0.0249728,0.395563
3,-16757.2,2.98122,21.7793,1.72742,0.0497952,-0.145447,-0.121084,-0.196435,-0.302835,-0.0395192,0.359417,-0.0128654,-0.261387,-0.160683,0.184966,0.0101217,0.046144,-0.0120927,-0.09509,-0.0390183,0.0238486,0.0181619,0.233741,-0.0945024,0.0247604,0.578404,0.0352911,0.0287609,0.0537228,0.840416,0.151238,-0.648393,-0.377781,0.25941,0.450711,-0.11194,0.153696,0.151562,0.0241074,0.081278,0.174444,-0.164247,3.20477e-05,0.463111
3,-17067.9,2.56249,22.1258,1.69201,0.0521839,-0.140594,-0.119597,-0.216246,-0.322963,-0.040654,0.43774,-0.012706,-0.258518,-0.139544,0.218272,0.00991212,0.0454553,-0.0125636,-0.118222,-0.0387626,0.0233389,0.0184012,0.205986,-0.0840471,0.0247155,0.568483,0.0348142,0.0290227,0.0550756,0.983424,0.141626,-0.618218,-0.396997,0.266087,0.256216,-0.0452133,0.0848711,0.0913247,0.024328,0.0538254,0.136692,-0.0924018,0.0126158,0.43037
3,-17009.9,3.12756,22.2497,1.77314,0.0492639,-0.150418,-0.131889,-0.226693,-0.311623,-0.0383741,0.445747,-0.0127792,-0.301148,-0.148248,0.192743,0.0102041,0.0460038,-0.0120682,-0.102402,-0.036628,0.0240472,0.0184242,0.207208,-0.0930977,0.0250198,0.551668,0.0352832,0.0295693,0.0556225,0.764291,0.129816,-0.572567,-0.384452,0.263572,0.35336,-0.0891303,0.132449,0.129071,0.02025,0.0725035,0.149444,-0.133067,0.0087244,0.427654
3,-16630.9,2.92172,22.1207,1.72753,0.0503367,-0.154643,-0.135578,-0.223529,-0.306708,-0.03921,0.405705,-0.0130678,-0.279144,-0.163613,0.219881,0.0101161,0.0460053,-0.0123402,-0.109207,-0.0393683,0.0230035,0.0181552,0.23027,-0.100354,0.0248805,0.597795,0.0350509,0.0291477,0.0548941,0.819607,0.149124,-0.583294,-0.417163,0.263139,0.277313,-0.0732751,0.116446,0.109615,0.0160477,0.0642071,0.128309,-0.127467,0.00780326,0.396445
3,-16806.2,2.65957,21.5916,1.67376,0.0529983,-0.177233,-0.143705,-0.187335,-0.308818,-0.0337423,0.394794,-0.0126672,-0.24937,-0.14743,0.174222,0.00988525,0.0430252,-0.0130645,-0.113491,-0.0404779,0.0228618,0.0181997,0.243404,-0.104438,0.0235792,0.434591,0.0332604,0.0308199,0.0494888,0.740424,0.130514,-0.605952,-0.457442,0.26983,0.341081,-0.14975,0.13348,0.0754929,0.00639718,0.0398729,0.265466,-0.130609,0.0491353,0.392243
3,-16570.5,2.31632,22.4856,1.62619,0.0488424,-0.156081,-0.130067,-0.213012,-0.293022,-0.0391641,0.413913,-0.0131376,-0.243693,-0.155549,0.207018,0.0102158,0.0473298,-0.0121325,-0.105185,-0.0390356,0.0220173,0.0176048,0.206388,-0.101324,0.0241961,0.603045,0.0335899,0.0285399,0.0532249,0.87959,0.134754,-0.614881,-0.44165,0.260837,0.275401,-0.0488044,0.0903237,0.0914364,0.0227308,0.0489214,0.176039,-0.0997023,0.0254792,0.437425
3,-16643.2,3.27883,22.1082,1.79976,0.0490187,-0.138579,-0.127448,-0.189795,-0.303256,-0.0402868,0.479544,-0.0126292,-0.342108,-0.143646,0.178511,0.010077,0.0470445,-0.0121786,-0.106288,-0.0391478,0.0229298,0.0184893,0.189326,-0.0886996,0.0241488,0.626834,0.0332721,0.0280747,0.0522871,0.872866,0.148101,-0.586733,-0.307587,0.257028,0.224882,-0.0584146,0.126807,0.129244,0.0206044,0.100572,0.201314,-0.125796,0.0802268,0.470165
3,-16530.4,2.52967,22.2387,1.69056,0.0530858,-0.148673,-0.125111,-0.194637,-0.285543,-0.0393912,0.46412,-0.0128033,-0.273461,-0.133392,0.221647,0.0101589,0.0472887,-0.0120715,-0.108059,-0.0390948,0.0233399,0.0185547,0.211,-0.0961394,0.0250005,0.536684,0.035919,0.0283084,0.0539313,0.881778,0.134188,-0.608117,-0.409216,0.263531,0.291373,-0.0558637,0.0858471,0.0972244,0.0185625,0.0508692,0.167455,-0.0856977,0.0288603,0.402796
3,-17111.3,2.5905,21.9606,1.68508,0.0522157,-0.165754,-0.134041,-0.229398,-0.312016,-0.0411933,0.333972,-0.0136285,-0.207536,-0.141515,0.2033,0.00970531,0.0424905,-0.0126052,-0.111711,-0.0399948,0.0221938,0.0181293,0.227845,-0.106882,0.0244195,0.670266,0.0340737,0.0282629,0.052069,0.842133,0.164686,-0.534588,-0.414168,0.267832,0.30467,-0.0529262,0.104348,0.128059,0.0290538,0.0815033,0.199092,-0.11837,0.0392608,0.471454
3,-16901.5,2.91393,21.7411,1.69877,0.0498145,-0.158372,-0.123818,-0.220823,-0.231246,-0.0368195,0.482215,-0.0124679,-0.251898,-0.160949,0.210091,0.0103705,0.0463693,-0.0119143,-0.10957,-0.0367867,0.0234462,0.0185204,0.196464,-0.099566,0.0253958,0.529651,0.0354796,0.0299687,0.0548391,0.686345,0.147759,-0.585377,-0.448682,0.26485,0.497882,-0.130508,0.129917,0.142994,0.0109864,0.0657614,0.166289,-0.115637,0.0126755,0.370411
3,-16993.1,2.68323,21.581,1.70068,0.0502335,-0.168997,-0.0773831,-0.17653,-0.287256,-0.045052,0.130262,-0.0147367,-0.297177,-0.239688,0.2421,0.0094313,0.0538564,-0.0133037,-0.140875,-0.0452762,0.02067,0.0192275,0.176071,-0.0609516,0.0199698,0.898253,0.036487,0.0284028,0.0501956,1.02309,0.133344,-0.55999,-0.353983,0.255282,0.210797,-0.124469,0.156503,0.0276359,0.0310957,0.0307097,0.246311,-0.158518,0.0252,0.526922
3,-16683.8,2.99274,22.0216,1.71712,0.0496964,-0.149949,-0.13553,-0.217124,-0.332963,-0.0408841,0.464535,-0.0130537,-0.337066,-0.146776,0.16846,0.00992818,0.0468514,-0.012442,-0.107802,-0.0398535,0.0229488,0.0182954,0.213726,-0.0967676,0.0243894,0.599642,0.0346452,0.0286212,0.0550291,0.776235,0.151364,-0.614324,-0.39262,0.256692,0.291272,-0.0499354,0.0958279,0.120939,0.0215776,0.0707293,0.106624,-0.104536,0.0024649,0.442867
3,-17039.1,2.4779,21.478,1.66199,0.0528015,-0.116646,-0.0936276,-0.158313,-0.282409,-0.0376901,0.379926,-0.0128943,-0.286798,-0.151577,0.1867,0.0106384,0.0497642,-0.0120436,-0.106841,-0.0377681,0.0239834,0.0180985,0.207417,-0.103253,0.0239676,0.47979,0.0329999,0.0287854,0.0535291,0.99816,0.130505,-0.628182,-0.366756,0.266605,0.270238,-0.0635255,0.11866,0.0787777,0.0373739,0.0530821,0.150861,-0.0945371,0.0120604,0.406403
3,-16860.5,3.00586,21.9817,1.72314,0.0498634,-0.158854,-0.140305,-0.2235,-0.348132,-0.0394405,0.402889,-0.0132305,-0.277569,-0.15287,0.18331,0.0100011,0.0452494,-0.0124839,-0.0995672,-0.0396388,0.0233609,0.0176455,0.229739,-0.097225,0.0246819,0.552778,0.0345152,0.0293682,0.0540664,0.748815,0.1453,-0.503038,-0.394309,0.265541,0.315429,-0.0447256,0.126271,0.144105,0.0309345,0.0878379,0.1446,-0.14996,0.0108185,0.491707
3,-16809.6,2.09767,21.7087,1.5668,0.0522001,-0.099235,-0.0413767,-0.110582,-0.200481,-0.0489088,0.385107,-0.01658,-0.344285,-0.131457,0.16006,0.0104672,0.0564874,-0.0116288,-0.118595,-0.0281977,0.0247112,0.0138454,0.197122,-0.0863832,0.0193227,0.395681,0.0312369,0.0344176,0.0488864,1.14708,-0.00643536,-0.389639,-0.48057,0.263487,0.318023,-0.187491,0.147295,0.0260009,0.0127234,0.0235344,0.346267,-0.159137,0.0628714,0.543332
3,-16890.9,1.45998,22.3225,1.50781,0.0515911,-0.109292,-0.0793631,-0.136584,-0.307906,-0.0487969,0.159038,-0.0136758,-0.289837,-0.106421,0.136365,0.00943618,0.0499207,-0.0129805,-0.122457,-0.0371933,0.0260284,0.0203087,0.157144,-0.0432975,0.0225727,0.462403,0.0359163,0.0306373,0.0484167,1.34104,0.0788769,-0.627672,-0.421091,0.268874,0.253563,-0.0960835,0.0917902,0.000706207,0.0394367,0.0284689,0.307328,-0.0877254,0.0212392,0.45537
3,-16968.8,2.49388,21.6908,1.5917,0.0491936,-0.116909,-0.115738,-0.201226,-0.236605,-0.0312949,0.431388,-0.0113579,-0.276927,-0.164031,0.146826,0.0106355,0.0438094,-0.0127633,-0.0756099,-0.0364518,0.0249448,0.0161392,0.214619,-0.0579504,0.0235637,0.600816,0.0338488,0.0312958,0.0496775,0.708523,0.131006,-0.675793,-0.507024,0.272688,0.52573,-0.131724,0.138684,0.150321,0.017961,0.0722644,0.248634,-0.144243,0.0282515,0.415045
3,-16606.5,1.56411,23.6038,1.56332,0.0478546,-0.111551,-0.0937854,-0.144649,-0.230203,-0.0401335,0.296307,-0.0127336,-0.212014,-0.189861,0.164799,0.0113682,0.0501469,-0.0131228,-0.0726648,-0.0425102,0.0235807,0.0140708,0.148726,-0.0416212,0.0221532,0.7033,0.0300359,0.043142,0.0440657,1.33385,0.107143,-0.474722,-0.354196,0.258504,0.419692,-0.183501,0.115586,-0.00492711,0.0243119,0.0139473,0.250666,-0.117404,-0.00756297,0.374159
3,-17398.2,3.09462,21.7642,1.78059,0.0501041,-0.155301,-0.130045,-0.215252,-0.290444,-0.0407251,0.399869,-0.0132389,-0.250117,-0.15356,0.201586,0.010028,0.0458876,-0.0123548,-0.110657,-0.0393344,0.0228945,0.0185376,0.219583,-0.104377,0.024893,0.566402,0.0351012,0.0290001,0.0551889,0.829453,0.139294,-0.667803,-0.376949,0.275992,0.277449,-0.0702045,0.106048,0.113161,0.0164259,0.0691527,0.118416,-0.101548,0.0117833,0.370392
3,-16892.2,2.967,21.6163,1.71824,0.0512637,-0.152614,-0.140333,-0.226114,-0.291628,-0.0405111,0.451153,-0.0130166,-0.301189,-0.154466,0.194641,0.00977021,0.0447166,-0.0125179,-0.107944,-0.039585,0.0227149,0.0181712,0.198815,-0.0964023,0.0247724,0.554305,0.0342512,0.0280976,0.0542693,0.788834,0.133281,-0.589669,-0.424539,0.268615,0.264772,-0.0527,0.1287,0.119246,0.0298737,0.0780168,0.15499,-0.145451,0.0179371,0.45394
3,-16483.2,1.93329,23.5056,1.58909,0.0456836,-0.089523,-0.0586931,-0.130437,-0.159927,-0.0386294,0.288353,-0.0131558,-0.26064,-0.236687,0.142116,0.0124331,0.0675106,-0.011882,-0.0927157,-0.0321492,0.0279172,0.017831,0.0854843,-0.0130868,0.0206605,0.921183,0.02684,0.0447873,0.0612751,1.06731,0.145364,-0.629873,-0.400311,0.263438,0.426029,-0.17714,0.138121,0.0566765,0.0130529,0.0283439,0.2995,-0.160957,0.0197062,0.462546
3,-16836.8,2.74445,21.0755,1.65999,0.0523173,-0.156508,-0.129875,-0.226775,-0.322399,-0.0390701,0.367457,-0.0131268,-0.283961,-0.153628,0.156974,0.00996464,0.0465844,-0.0124587,-0.114801,-0.0396494,0.0232519,0.0180692,0.224333,-0.0961323,0.0247368,0.58818,0.0336813,0.0294467,0.0556641,0.92995,0.131412,-0.526763,-0.367777,0.263295,0.381191,-0.111635,0.137386,0.111994,0.0220899,0.0616807,0.215153,-0.148802,0.0182549,0.477703
3,-16790.2,2.35978,22.5065,1.664,0.049137,-0.156146,-0.12302,-0.191023,-0.299717,-0.0394997,0.428414,-0.0126216,-0.258776,-0.125262,0.23023,0.0101175,0.0469093,-0.0119628,-0.109107,-0.0381696,0.0241856,0.0181229,0.167965,-0.0847816,0.025214,0.430378,0.0347706,0.0305285,0.0554377,0.793959,0.155931,-0.549308,-0.413262,0.272368,0.536384,-0.118086,0.0927,0.142036,0.00867373,0.0617687,0.293387,-0.0966879,0.0607012,0.41567
3,-17042.1,2.38945,21.0161,1.5883,0.0556305,-0.154851,-0.135313,-0.218,-0.313609,-0.0398123,0.30169,-0.0130732,-0.257271,-0.149009,0.212042,0.00996985,0.0426158,-0.0123629,-0.10739,-0.0396132,0.0226819,0.0183142,0.239931,-0.101968,0.0251762,0.603144,0.0352729,0.0287943,0.0529326,0.813572,0.162893,-0.469542,-0.44059,0.27433,0.340187,-0.0507532,0.110851,0.116029,0.0397072,0.0710528,0.170363,-0.105031,0.0142037,0.41052
3,-16887.5,1.52095,23.3441,1.55537,0.0495895,-0.0992468,-0.105213,-0.119235,-0.310239,-0.0386572,0.179196,-0.0125401,-0.254374,-0.141603,0.0824884,0.0105291,0.0459525,-0.0130634,-0.0973259,-0.0421768,0.0266979,0.0162118,0.118813,-0.0411585,0.0238384,0.45697,0.0327343,0.0328292,0.0488526,1.37225,0.117999,-0.561392,-0.34123,0.271712,0.422532,-0.184521,0.114192,-0.0104717,0.0281126,0.0167454,0.356615,-0.127397,0.0109878,0.474669
3,-16521.2,2.36896,22.3686,1.69875,0.0506438,-0.097785,0.0289529,-0.0877046,-0.127118,-0.0595359,0.128184,-0.0160377,-0.397928,-0.210189,0.159222,0.0128712,0.0512261,-0.0120924,-0.165192,-0.0207745,0.0355615,-0.000266887,0.0444371,-0.000126536,0.0159073,0.721354,0.0157045,0.0599347,0.0481794,1.16398,-0.00693433,-0.445123,-0.413087,0.265492,0.212106,-0.16654,0.163316,0.00145124,0.0181559,0.0115796,0.297295,-0.202767,0.0232092,0.614484
3,-17061.6,2.11007,22.8818,1.6374,0.0484535,-0.132767,-0.047149,-0.114746,-0.270866,-0.0510692,0.292673,-0.0151001,-0.264933,-0.169771,0.211662,0.0114589,0.0557188,-0.011183,-0.0917254,-0.0383277,0.0255398,0.014695,0.112228,-0.0547689,0.018915,0.560284,0.031461,0.0353788,0.049197,1.05903,0.0532856,-0.447233,-0.426539,0.272975,0.269751,-0.160899,0.129836,0.0139411,0.0155007,0.0174941,0.305403,-0.144356,0.0436756,0.511369
3,-16979.3,2.87345,22.4655,1.72298,0.0476954,-0.153055,-0.140047,-0.215762,-0.275143,-0.0398688,0.434927,-0.0132185,-0.28524,-0.141174,0.186391,0.00989936,0.0452393,-0.0124717,-0.102021,-0.0395627,0.0223151,0.0180338,0.20542,-0.0996597,0.0245811,0.616253,0.0338715,0.0288478,0.0542438,0.800673,0.163035,-0.583045,-0.376139,0.262924,0.258943,-0.0441402,0.11761,0.10724,0.0356688,0.070852,0.121161,-0.113233,0.00479713,0.427892
3,-16810.9,2.48975,22.3018,1.6628,0.0520856,-0.151669,-0.129971,-0.229022,-0.300456,-0.0399999,0.359123,-0.0130138,-0.266029,-0.170385,0.209431,0.00999724,0.0444573,-0.0123477,-0.109949,-0.0389519,0.0233261,0.0183497,0.228552,-0.0985674,0.0251178,0.459881,0.0349081,0.0290248,0.0535676,0.842473,0.122252,-0.711608,-0.472995,0.267285,0.282098,-0.0335634,0.115399,0.10834,0.0426712,0.0693179,0.12936,-0.111675,0.0015866,0.410507
3,-17042.3,3.10719,22.0614,1.78128,0.0519215,-0.164734,-0.134945,-0.215484,-0.304336,-0.0411173,0.428643,-0.0132793,-0.303112,-0.160066,0.227537,0.00985825,0.0454528,-0.0122435,-0.111053,-0.0395317,0.0230472,0.018442,0.203287,-0.101874,0.0245392,0.552312,0.0355192,0.0284304,0.0547641,0.762963,0.151798,-0.610085,-0.402356,0.267501,0.409437,-0.109743,0.121021,0.145848,0.00338972,0.0716587,0.174395,-0.129466,0.0234541,0.460328
3,-16872.7,3.23567,20.4159,1.7287,0.0547581,-0.15812,-0.138104,-0.223157,-0.274851,-0.040143,0.396954,-0.013181,-0.246493,-0.164615,0.234304,0.00990171,0.0455385,-0.0123591,-0.0880548,-0.0391623,0.0228114,0.0178497,0.231161,-0.0965931,0.0250004,0.506216,0.036099,0.0290788,0.0527038,0.819128,0.123894,-0.463837,-0.347744,0.273736,0.312873,-0.119077,0.163591,0.119404,0.00581386,0.0677842,0.198634,-0.199074,0.0222755,0.52177
3,-16708.3,2.7535,21.5615,1.69235,0.0513359,-0.159319,-0.138686,-0.192125,-0.240998,-0.0400447,0.433797,-0.0132585,-0.220321,-0.155558,0.221353,0.00995279,0.0450027,-0.0124468,-0.103647,-0.0398729,0.0225757,0.017638,0.21115,-0.101619,0.024452,0.500594,0.0341363,0.030247,0.054169,0.868176,0.150115,-0.613935,-0.384672,0.261252,0.375008,-0.118468,0.124607,0.100086,0.0126272,0.0491671,0.165848,-0.120783,0.00967599,0.395838
3,-16674.3,2.15509,22.1821,1.60838,0.0500589,-0.100499,0.183873,-0.0265308,-0.231492,-0.0591958,-0.0199046,-0.0253685,-0.399789,-0.216132,0.119044,0.0112291,0.0881923,-0.00470313,-0.0455435,-0.0127657,0.0405445,-0.00850295,0.075941,-0.0611132,0.007439,0.69678,0.00270109,0.0405271,0.0457058,1.31858,-0.0760371,-0.37485,-0.350542,0.262081,0.166299,-0.107667,0.123265,0.0118878,0.0257957,0.0218441,0.247912,-0.130004,0.0375161,0.503547
3,-16616.9,3.0032,22.0962,1.75363,0.0496932,-0.1502,-0.139238,-0.224661,-0.306371,-0.0394448,0.403213,-0.0132126,-0.22421,-0.159216,0.20678,0.0100228,0.0444672,-0.0125138,-0.10372,-0.0393089,0.0228332,0.0179417,0.210181,-0.0981252,0.0248899,0.667657,0.0346367,0.0292333,0.0536635,0.686026,0.160055,-0.599648,-0.427801,0.268795,0.339716,-0.092926,0.115411,0.132775,0.00600975,0.071806,0.223304,-0.139944,0.0504067,0.49319
3,-16958.3,2.67016,21.5537,1.65216,0.0511961,-0.155284,-0.128824,-0.221733,-0.276841,-0.0401092,0.441482,-0.0130201,-0.241933,-0.151754,0.189632,0.00993204,0.046197,-0.0123009,-0.106779,-0.0384903,0.0228233,0.0182903,0.209925,-0.0934965,0.0249519,0.518274,0.0345586,0.0287936,0.0547634,0.871893,0.145797,-0.654445,-0.378929,0.269237,0.320483,-0.0651076,0.108068,0.109348,0.025484,0.0613027,0.170991,-0.121395,0.0150886,0.467831
3,-16965.6,1.90384,22.6634,1.59036,0.0506095,-0.134067,-0.0899629,-0.0554234,-0.380159,-0.0355599,0.352972,-0.0129102,-0.296622,-0.125213,0.180003,0.0125859,0.0672083,-0.0128404,-0.130602,-0.0433563,0.0244622,0.0149027,0.140576,-0.0741686,0.0192235,0.298571,0.0260468,0.0319992,0.0340977,1.22436,0.0385386,-0.335471,-0.393377,0.267917,0.403544,-0.156232,0.105192,0.0539248,0.00988992,0.0284042,0.306417,-0.119652,0.0408115,0.477673
3,-16821.1,2.76334,21.4261,1.68263,0.050389,-0.154585,-0.132596,-0.221719,-0.307914,-0.0423357,0.457944,-0.0134314,-0.26157,-0.148478,0.211938,0.00978205,0.0486052,-0.0127026,-0.123675,-0.040435,0.022216,0.0179631,0.196678,-0.102539,0.0240624,0.548623,0.0339853,0.0284152,0.0548009,0.915411,0.137403,-0.55849,-0.397295,0.257745,0.350634,-0.0815837,0.127192,0.107108,0.0343834,0.065238,0.110692,-0.118616,-0.0165657,0.404425
