agemonths,haz,waz,hcaz
18.1,-1.47153348,-1.309349218,-1.197714982
18.9,-1.841953507,-1.031231827,-1.230307094
20,-1.331349346,-1.101111561,-1.212494204
21,-0.583650918,-0.895152578,-1.038796339
22,-0.82865982,-1.132158758,-1.069744822
23,-1.054338547,-1.22625426,-1.107768897
23.9,-1.26317252,-0.556972144,-1.128817629
0.2299606,-0.281308572,-0.656176727,-1.246252786
1,-2.1064699,-1.864104747,-2.516404957
2,-1.561229402,-2.43701629,-2.110537652
3,-1.795157344,-1.812900968,-2.434406798
3.9,-0.911032455,-1.466110589,-2.156239276
4.9,-1.7167413,-1.351885646,-1.557520697
6,-2.073845696,-1.442107477,-2.061506289
7,-2.046512127,-1.723402271,-1.905774757
8.1,-2.476392005,-1.646970168,-2.187648964
9,-2.337200865,-1.887040359,-2.115520976
10,-2.604906408,-2.044869074,-2.3886591
11,-2.872341759,-1.656461419,-2.569057919
12,-3.096102603,-1.158647957,-2.343795792
13.1,-3.154475691,-1.291321309,-2.561631211
14.1,-3.144350214,-1.583423123,-2.295043015
15,-2.929378781,-1.237681578,-1.937422733
16,-3.069068949,-1.44461498,-2.078324668
17,-2.853121348,-1.280055177,-2.068412458
18,-2.827837329,-1.504406334,-1.98590961
19,-2.78417947,-1.699738693,-2.03653396
20,-2.891161373,-1.39666128,-2.077840371
21,-2.978260333,-1.467489113,-2.111330981
22,-2.928949382,-1.410044249,-2.227250354
23,-2.99171366,-1.472783171,-2.249650006
24,-3.069690103,-1.739915283,-2.278548499
0.5256242,-5.036197718,-5.038222337,-5.19070904
1,-4.350788192,-4.457827025,-3.634428871
2,-4.117079203,-3.559666025,-3.482637983
3,-4.167633588,-3.073364348,-2.928726705
4,-3.605389017,-2.772879619,-2.545639836
5,-3.473220828,-2.434877376,-2.506197656
5.9,-3.290055702,-2.628966673,-2.698960341
7,-3.554053276,-2.41719716,-2.724439048
8,-3.86285509,-2.557082108,-1.797487665
9.1,-3.410101506,-2.556101073,-2.09128864
10,-3.399255395,-2.393077557,-2.289781351
11,-3.496946868,-2.725763938,-2.553856261
12,-3.663569512,-2.265567564,-2.455605766
13,-3.693129965,-2.276626858,-2.359833659
14,-3.207353318,-2.357689475,-2.294671203
14.9,-3.386930045,-2.368196172,-2.134310117
16,-3.409407379,-2.595153417,-1.98554534
17,-3.147203551,-2.871234763,-2.036383246
17.9,-3.414494041,-2.986233587,-2.081748482
19,-3.650419665,-2.776951344,-2.130834816
20,-3.61845848,-2.834778659,-2.158313565
21,-3.595097416,-2.751003948,-2.186935504
22,-3.760721098,-2.829299486,-2.282304141
23.1,-3.667208182,-2.744623491,-2.30677812
24,-3.22348415,-2.907151142,-2.31885154
0.4927727,-1.671139334,-1.960372933,-2.795189701
1,-1.797667752,-2.063264371,-3.269115779
2,-1.76586324,-2.467648352,-3.482637983
2.9,-2.313049703,-1.937319004,-3.064317298
3.9,-1.56698773,-1.642549495,-2.658509133
4.9,-1.312812663,-1.048327708,-2.649452593
6,-0.907788674,-0.886162067,-2.571367086
6.9,-1.504676584,-1.202320209,-2.790812204
8,-1.82861291,-1.309783337,-3.137037906
9,-1.788819972,-1.286384429,-2.876309616
10,-2.32201747,-1.189830226,-2.851421613
11.1,-2.428164054,-1.270815889,-2.655574178
12,-2.415511632,-1.260379867,-2.540404645
13,-2.677148194,-1.574618022,-2.57977018
14.1,-2.560077897,-1.389171948,-2.618584625
15,-2.22463827,-1.441586139,-2.527024585
16,-2.275629041,-1.598384283,-2.437663367
17,-1.97179863,-1.86054885,-2.490983814
18,-2.237062268,-1.82600348,-2.538126946
18.9,-2.423671927,-1.938088028,-2.495033153
19.9,-2.400042971,-2.025909099,-2.528498418
21,-2.472354935,-1.935737748,-2.555561744
21.9,-2.558802681,-1.742508848,-2.501478133
23,-2.64347192,-1.67951221,-2.519826428
23.9,-2.382566181,-2.068545713,-2.531379398
0.3285151,0.192111076,-0.800871255,-0.986864138
1,0.379867231,-0.45830925,-0.497955786
2,0.501178876,-1.520895128,-0.421671952
3,-0.084261615,-0.445006857,-0.742167713
4,0.518823234,-0.391188129,-0.648056341
5,-0.09878312,-0.457226223,-1.130722854
6,0.309986472,-0.391354499,-0.910041224
7,-0.402901106,-0.354037548,-1.098538413
8,-0.033649728,-0.57492722,-1.010834897
9.1,-0.593398152,-0.780063936,-1.388788575
10.2,-0.591402613,-1.317049237,-1.492967751
11,-0.983238133,-0.648078143,-1.17240591
12,-0.91922531,-0.904329319,-1.166156907
13,-1.214192924,-0.6769168,-1.150728284
14,-1.25824933,-0.622796715,-1.188043356
14.9,-1.225256141,-0.612371246,-1.343826004
16,-1.337756065,-1.008270083,-1.36048163
17,-1.272211141,-0.79548772,-1.41543578
17.9,-1.256483805,-0.801820823,-1.470612486
19,-1.331393697,-0.692100977,-1.530832019
20,-1.321603298,-0.812968014,-1.497291342
21,-1.333300278,-0.634422175,-1.542856672
21.9,-1.300551162,-0.87007092,-1.569490639
23,-1.289117517,-0.698943585,-1.603632009
23.9,-1.294195742,-0.580082303,-1.558788793
0.3613666,-0.691104327,0.374282211,-1.984465304
1.1,-1.317497529,0.085741017,-0.65168989
2,-1.06901483,-0.676732255,-1.649709796
2.9,-1.284200178,-0.669691463,-1.540244701
4,-0.880321777,-0.93616481,-1.848627781
5.1,-1.425476832,-1.135705467,-2.158742477
6,-1.210517032,-0.871323873,-2.061937251
6.9,-1.827360818,-1.017125253,-1.898323491
8,-1.259248693,-1.068176094,-2.185627005
9.1,-1.781255394,-1.095766457,-2.41990965
10,-2.059519028,-0.694582764,-1.904315231
11,-2.123305753,-0.826114719,-1.456872625
12,-1.994624798,-0.714418776,-1.606346498
13,-2.045918723,-0.565495083,-1.663626259
14,-2.049821447,-0.702952849,-1.761826836
14.9,-2.19918645,-0.660613018,-1.521904503
16.1,-2.42651368,-0.664634622,-1.538138541
17,-2.31304522,-1.233812935,-1.657549439
17.9,-2.337870171,-1.078335048,-1.629292824
19,-2.199494195,-1.346502241,-1.680563318
19.9,-2.186554004,-1.081434364,-1.631629244
21,-2.089243882,-0.915681294,-1.737210628
22,-1.953534555,-1.101685914,-1.837757172
23,-1.98300169,-0.948364988,-1.858897362
24,-1.850216535,-1.219951769,-1.951700658
0.2628121,-0.152801238,-1.288589522,-1.865470416
1,-0.444356594,-1.645501738,-1.921489613
1.9,-1.011588074,-1.927285049,-1.562396102
3.1,-0.771647861,-1.762725458,-1.844750234
4,-0.784180044,-1.622473309,-1.764854374
4.9,-0.554235465,-1.652490633,-2.317908393
5.9,-0.693958356,-1.634876955,-2.435039297
7,-0.949571387,-1.365131853,-2.577981771
8,-1.148055307,-1.225058412,-2.414033011
9,-0.897840258,-1.031770226,-2.319347865
10.1,-1.246019071,-1.232083689,-2.623642248
11,-1.505770684,-0.957217223,-2.3108713
12.1,-1.604442784,-0.955741911,-2.398528214
13,-1.72876991,-0.830474228,-2.270231808
13.9,-1.591880473,-1.124757096,-2.27892215
15,-1.512855255,-1.524089461,-2.450496781
15.9,-1.411388772,-1.153423062,-2.510151338
17,-1.478886888,-1.438039446,-2.642517337
18,-1.283756054,-1.505783951,-2.692831721
19,-1.328938912,-1.383854406,-2.130834816
20,-1.48499633,-1.211643119,-2.158313565
21,-1.601647997,-1.290204371,-2.183583964
21.9,-1.535213369,-1.498181234,-2.205085689
22.9,-1.632199087,-1.577241946,-2.295454984
24,-1.735663349,-1.548959476,-2.313837311
0.5584757,-0.850832972,-0.802622731,-1.82693187
1,-0.23372905,-0.966327177,-0.838671342
2,-0.776962447,-0.963098103,-1.412675363
3.1,-0.588256691,-1.142958284,-1.525595213
4,-0.202517621,-1.413486744,-1.23129788
4.9,-0.948725455,-1.337813555,-1.791043716
6,-0.57488902,-0.894943333,-1.864155982
7,-0.252327036,-0.711587242,-2.147226232
8,-0.287609941,-0.608586123,-1.989742351
9.1,-0.510740657,-0.948315274,-2.135850746
10,-0.391407755,-0.707055794,-2.025805926
11,-0.530715664,-0.538747452,-2.199473111
12,-0.91922531,-0.914742183,-2.122988501
13,-0.871716545,-0.43576722,-2.030714226
14,-0.587580454,-0.30691282,-1.626570587
14.9,-0.737362531,-0.578573226,-1.630369578
16,-1.03974859,-0.691596842,-1.719385585
16.9,-0.979738581,-0.808088227,-1.773348651
18,-0.968346873,-0.531283921,-1.841116521
19,-0.99353654,-0.387790576,-1.892047691
19.9,-0.946038468,-0.324399029,-1.854281896
21,-0.909585422,-0.180900048,-1.902899767
21.9,-0.723169958,-0.215942347,-1.785159012
23,-0.595467236,-0.029938522,-1.818971341
24,-0.744355204,-0.024034532,-1.848620168
0.3942181,0.435195194,-0.360511376,-1.680371284
1,0.56046706,-0.240857133,-1.662460014
2.1,-0.182664539,-0.394696014,-1.150541317
3,0.581086724,-0.488078824,-0.419836459
3.9,0.153365923,-0.840787382,-0.89084064
5,-0.03520581,-1.209195138,-1.461387921
6,-0.30804409,-1.241277959,-1.677684601
7.1,-0.380740081,-0.999358793,-2.174858878
8,0.09586617,-0.962188183,-2.314717526
9,-0.267526153,-1.056664732,-1.966061724
10.1,-0.645141223,-1.437048891,-2.052107749
11,-0.864240457,-1.271279921,-2.280889279
12,-0.778713692,-1.32945047,-2.276772233
13,-0.785899568,-1.31688667,-2.115991065
14,-0.78727517,-1.256648499,-1.997436512
14.9,-0.567459358,-1.495400146,-1.926894017
16,-0.574536693,-1.267787333,-1.937489465
17,-0.230261947,-1.46568542,-2.000088498
18,-0.475016305,-1.94176086,-2.126058677
19,-0.67887616,-1.495688896,-2.105053141
20,-0.690623736,-1.59263804,-2.074254433
21,-0.541237667,-1.297074497,-2.114772197
22,-0.677695236,-1.477917119,-2.151269087
23,-0.626996795,-1.129823029,-2.177870228
23.9,-0.580661642,-1.052401213,-2.132083679
0.5256242,-0.413463597,-0.919227346,-0.881519705
1,0.341772151,-0.961156231,-1.378462326
1.9,-0.088699785,-1.436296294,-1.335831193
3,-0.084261615,-0.811018249,-1.628578663
3.9,-1.096145216,-1.557364203,-2.39350152
5.1,-0.061717784,-0.732712391,-1.48129195
5.9,-0.152159015,-0.815575271,-1.58449339
7,-0.360788154,-0.879256109,-1.829808131
8.1,-0.239171532,-1.076895561,-1.811466936
9.1,-0.800041888,-0.846895223,-1.538201009
10,-0.513013312,-0.967886006,-1.654411887
11.1,-0.737445434,-1.274673854,-1.92705867
12.1,-0.808792312,-1.040397907,-2.14358801
13.1,-1.041923337,-1.149450804,-1.981237347
13.9,-1.231721894,-1.300481999,-2.126671689
14.9,-1.152167609,-1.064314988,-2.291311525
15.9,-0.895963048,-1.111048895,-2.286690661
17,-1.07281214,-0.977717081,-2.362804486
18,-1.060818061,-0.870633847,-2.415584251
19,-1.05077047,-1.218037865,-2.394059922
20,-0.976261165,-0.937039176,-2.442765923
20.9,-0.880511006,-0.913960753,-2.539936774
22,-1.007465844,-0.711445082,-2.442922898
23,-0.910762818,-0.87774903,-2.536769116
24,-0.651341808,-0.749231283,-2.493512665
0.2956636,-0.507340857,-0.789334921,-1.793810126
1,-1.266763247,-0.680750339,-1.23631391
1.9,-0.30613447,-0.648052153,-1.517627641
3,-1.474573054,-1.415731375,-2.082298363
3.9,-0.762361994,-0.999205158,-2.128562763
5.1,-1.567451882,-1.162474853,-1.993169347
5.9,-1.39558786,-1.120575999,-2.271013882
7,-1.434376237,-1.189903704,-2.400043138
8,-1.551233838,-1.601543367,-2.439906416
9,-1.974733033,-1.613870022,-2.536901697
10,-1.867132505,-1.76277578,-2.289781351
11,-1.865748044,-1.911491895,-2.162076391
12,-2.189702767,-1.751821636,-2.299896958
13.1,-2.389715424,-1.949486262,-2.365902828
14,-2.453194619,-1.780975031,-2.223239363
14.9,-2.674283888,-1.817284403,-2.363962222
15.9,-2.573918648,-1.925494049,-2.433993834
17,-2.373049904,-1.944013874,-2.423551485
17.9,-2.374995132,-1.750542012,-2.458794863
19,-2.251983028,-2.298859813,-2.498663401
20.1,-2.295113555,-2.115024634,-2.542379872
20.9,-2.358823822,-2.114402331,-2.403440818
22,-2.405397525,-2.213243683,-2.358738764
22.9,-2.300996091,-2.439491941,-2.443025217
23.9,-2.153265397,-1.93226145,-2.457903856
0.3285151,-0.336992358,-1.296723493,-1.638464608
1,-0.271004324,-1.375419339,-1.001054532
1.9,-0.556694684,-1.826257763,-1.346992646
3,-0.196325991,-1.541337252,-1.269912891
4,-1.12067611,-1.403008022,-0.508253263
4.9,-0.838701915,-1.291206478,-0.74307344
5.9,-1.419935509,-1.799829272,-1.059600338
6.9,-1.412481088,-1.4673789,-1.573782141
8,-1.435587503,-1.377520487,-2.050884798
9,-1.502842712,-1.300652677,-1.194425864
10,-0.90408383,-0.729415512,-1.026627937
11,-1.366796506,-0.929471524,-0.994964397
12,-1.179051285,-1.007925578,-1.209935297
13,-1.413790582,-0.938500733,-0.961019804
13.9,-1.605931475,-0.79128189,-0.976024637
14.9,-1.618173813,-0.695154323,-0.991259836
16,-1.617350833,-0.786566596,-0.610786
17,-1.6042177,-0.983324482,-0.676967137
17.9,-1.584274213,-1.054502561,-0.720317649
18.9,-1.442281075,-0.779335861,-0.843488762
20,-1.378323222,-0.815507429,-0.813150857
20.9,-1.348143284,-0.81733598,-0.617768291
22,-1.203381651,-1.042198925,-0.726389748
23,-1.148292601,-1.265848543,-0.752323013
23.9,-1.236062258,-1.033976727,-0.69449083
0.0985545,-0.954835233,-1.35662668,-2.690620188
1,-0.888326248,-1.652379426,-1.343676088
1.9,-0.611097918,-2.070502012,-1.73302856
3,-1.174775984,-2.019946052,-1.692991546
3.9,-1.532327397,-2.229597495,-2.128562763
4.9,-1.549868038,-2.50778378,-2.483680493
6,-2.145134876,-2.584732712,-2.635608188
7,-2.16800731,-2.427793841,-2.430533826
8,-1.919353924,-2.605327772,-2.815702397
9.1,-1.80731729,-2.358443172,-2.727615627
10,-1.867132505,-2.329461751,-2.763463881
10.9,-1.918874966,-2.595551415,-2.930022361
12,-1.979150375,-2.459388848,-3.078441001
13,-2.017406779,-2.548889795,-3.276231518
13.9,-2.19865015,-2.740560651,-3.279664886
15,-2.565153769,-2.786020086,-3.301959313
16,-2.391795783,-3.091554353,-3.35110205
16.9,-2.339874925,-3.181494974,-3.396070762
17.9,-2.475902136,-3.00398653,-3.284530826
19,-2.433597492,-2.998957077,-3.324345251
19.9,-2.364461476,-3.026170459,-3.350628494
20.9,-2.463376981,-3.20362393,-3.22187406
21.9,-2.388204462,-3.055940202,-3.316557355
22.9,-2.468195342,-3.107444402,-3.328446619
24,-2.234657581,-2.983798838,-3.345199879
0.3285151,-1.499100595,-1.726088363,-1.246133112
1,-1.593597408,-1.670111732,-0.3815426
1.9,-1.516211171,-1.642339791,-1.45714761
2.9,-1.529698877,-1.701918189,-1.004392915
4,-1.204173473,-1.64867867,-1.729481311
5,-1.245956741,-1.526093789,-1.655004074
6,-1.654540661,-1.551814519,-1.694529076
6.9,-1.637308606,-1.834183455,-1.739964396
8,-1.557411008,-1.9891902,-1.914441778
9,-1.698839155,-1.66155204,-1.731822303
10,-1.542524604,-1.624277023,-1.960762425
10.9,-1.86464617,-1.346839523,-2.044012727
12,-1.725562853,-1.336358791,-1.989133595
13.1,-1.573110355,-1.276457568,-2.054513378
14,-1.718036508,-1.631908944,-2.070511675
14.9,-1.809964392,-1.307301206,-2.07266102
16.4,-1.608455504,-1.430323848,-1.774535512
17,-1.658655858,-1.707105596,-1.850753565
18,-1.887832303,-1.498631847,-1.908914496
19,-1.804393716,-1.639585326,-1.892047691
20,-1.995099145,-1.275000884,-1.93361601
21,-2.032086898,-1.561882629,-1.967330778
22.1,-2.072710842,-1.451670891,-2.014889943
22.9,-2.100788577,-1.57688533,-2.102859626
23.9,-2.224892395,-1.716324905,-2.132083679
0.3942181,-0.416083019,-0.472590091,-1.237217299
1,-0.20599346,-0.662157106,-1.128072751
1.9,-0.410852839,-0.371229487,-0.965182499
3,0.092298529,-0.530763521,-1.574441358
3.9,-0.329256455,-0.92962057,-1.877098312
4.9,-0.743879765,-1.182552586,-2.317908393
6,-0.976862571,-1.319161935,-2.389749215
7,-1.272006492,-1.738170276,-2.577981771
8,-1.39531504,-1.653839566,-2.988664446
9.1,-1.362099453,-1.641424233,-2.648074753
10.1,-1.464641921,-1.36890892,-2.86035473
11,-1.591669921,-1.262753554,-2.702743659
12,-1.684377026,-1.264009434,-2.689168979
13,-1.825926362,-1.344409483,-2.74054283
13.9,-1.888957743,-1.621856736,-2.823244201
14.9,-1.815980063,-1.738063618,-2.904741104
15.9,-1.669958874,-1.962078953,-2.962555876
17,-1.983107095,-2.255048726,-3.025443104
17.9,-2.040870483,-1.95202666,-3.062069074
19.1,-1.919530887,-1.889232059,-3.109985233
19.9,-1.830739058,-1.744418351,-3.051672102
20.9,-1.940611186,-1.537861985,-3.073068016
22,-2.055828133,-1.923264627,-3.097306919
23,-1.975093033,-1.742226027,-3.110053383
23.9,-1.792935592,-1.718569888,-3.11918374
0.2956636,0.599506124,-0.434114281,-1.50462578
1,-0.693926262,-1.262082665,-1.179386899
1.9,-0.729309346,-1.710456916,-1.253091571
3,-0.321886021,-0.574904345,-1.467413035
3.9,-1.281257978,-0.925175746,-1.998064446
4.9,-1.084257663,-0.993944449,-2.491612774
6,-1.148014578,-1.164162227,-1.940863906
6.9,-1.637308606,-1.316184035,-2.043967959
8.1,-1.210040794,-1.443678106,-1.435284908
9,-1.07753994,-1.414713744,-1.657068459
10.1,-1.31615393,-1.312281567,-1.672303991
10.9,-1.308687351,-1.484655192,-1.896142313
12,-1.089437895,-1.692289911,-1.61449201
13,-1.532187664,-1.573482848,-1.670111636
14,-1.580317031,-1.608057433,-1.83976951
14.9,-1.700331595,-1.710634736,-1.854010515
16,-1.64810261,-1.986163087,-1.937489465
17,-1.904575224,-1.963728702,-1.995859494
18,-1.898092101,-2.10928662,-2.058306154
19,-1.852342103,-2.255010775,-2.101260573
19.9,-1.809818499,-2.134170589,-2.142796273
21,-1.911046766,-1.979002333,-2.186764442
22,-2.023218538,-2.361868015,-2.151269087
23,-2.156511396,-2.087691272,-2.18424813
24,-2.263574005,-2.003198528,-2.135239055
0.3942181,-1.096984234,-1.859144216,-1.828580979
0.9,-1.023920226,-1.070855377,-1.449547117
2,-0.915423424,-0.962317765,-1.776883963
2.9,-1.044306626,-0.913352654,-2.013292148
4,-0.709025706,-1.011249491,-2.237416874
5,-0.772463871,-0.777609069,-2.091895326
5.9,-0.251110389,-0.769119313,-2.28912034
6.9,-0.674917124,-0.907598304,-2.385135516
8,-0.941760548,-0.764567584,-1.864412028
8.9,-0.84021984,-0.811669759,-1.889109225
9.9,-0.955746189,-0.77757293,-1.876417211
10.9,-0.801576036,-0.789700478,-1.910911416
12,-0.926388415,-0.934488727,-1.599207319
12.9,-1.272275103,-1.014124798,-1.477317463
13.9,-1.727228447,-0.830642248,-1.591764492
14.9,-1.315083554,-1.475014001,-1.746459348
15.9,-1.643894747,-1.450601982,-1.520103784
17,-1.275064244,-1.449228561,-1.66607329
17.9,-1.001371574,-1.437115557,-1.855520653
19,-1.183846365,-1.440172686,-1.905699067
20,-0.759158328,-1.159027214,-1.79175466
21,-0.661284505,-1.114046669,-1.811606184
22,-0.837897119,-1.287351527,-1.914392372
23,-0.957047905,-1.010682763,-2.009502814
23.9,-1.105033238,-1.164981975,-2.017050599
0.4270696,-1.083606154,-1.984712729,-1.925858101
1,-1.814309133,-3.228435586,-1.857608422
2,-1.218988852,-2.571751847,-1.479188343
3,-0.930163485,-2.403216883,-1.523760084
4,0.011284866,-2.233954707,-1.400436149
5,-0.393410263,-2.178861916,-1.346151132
6,-0.767661788,-2.322041014,-1.752277771
6.9,-0.951503611,-2.100559142,-1.736052816
8,-0.574679049,-1.813717111,-1.408703954
9,-0.299284747,-1.696144084,-1.751564603
9.9,-0.736618761,-2.037673494,-1.639445979
10.9,-0.758603,-1.931950116,-1.832518266
12,-0.816141661,-2.094516108,-1.917699214
12.9,-0.75039173,-2.191756843,-1.561113852
14,-0.543002725,-2.117931618,-1.448610225
14.9,-0.813485589,-2.368196172,-1.598455204
15.9,-0.830123834,-2.064208267,-1.596261288
17,-0.796393708,-1.86054885,-1.657549439
17.9,-0.815746769,-2.106106374,-1.7047021
19.1,-0.650838959,-1.909028987,-1.834355523
19.9,-0.620968243,-2.16502333,-1.855846538
20.9,-0.72082433,-1.620613748,-1.882619665
22,-0.701592736,-1.534447138,-1.914392372
23,-0.58069042,-1.394418541,-1.932668985
23.9,-0.25334461,-1.373732357,-1.796623971
0.2956636,-0.406376634,-0.670611025,-0.556477087
1,-0.284862074,-0.531715169,-0.753492453
1.9,-0.138105841,-0.211111739,-0.713198864
2.9,0.128943405,-0.414645123,-0.974047612
4,-0.711007425,-0.905156776,-1.626425883
4.9,-0.632483637,-0.900294268,-1.868884722
6,-0.749494492,-0.930454963,-1.984741952
6.9,-1.161497693,-1.367714245,-2.11996885
8,-1.134143986,-1.23006152,-1.914441778
9,-1.07753994,-1.211257888,-1.582314615
10,-1.550354113,-1.311444503,-1.868561626
10.9,-1.785223482,-1.438419081,-1.822207106
12,-1.827407876,-1.576880509,-1.908838776
13,-1.532187664,-1.267437641,-2.110019876
14,-1.692150379,-1.058722036,-2.058998479
15,-1.748895092,-1.050588215,-2.223324921
16,-1.827030262,-0.906656707,-1.864788172
17,-1.693787196,-1.230967671,-1.850753565
18,-1.853373376,-1.18676692,-1.981295889
19,-1.37870115,-1.193788714,-1.812218918
20.1,-1.668465108,-1.149732361,-1.948671792
20.9,-1.762001447,-0.752143955,-1.603833294
22.1,-1.816674421,-0.807082981,-1.655473257
22.9,-1.785298012,-0.622186229,-1.672137004
24,-1.349996751,-0.563984971,-1.712148025
0.1971091,-1.14908964,-0.842397084,-1.246637235
0.9,-0.644987019,-1.686210276,-1.544815956
1.9,-0.877142322,-1.311365794,-1.749529302
2.9,-0.767849222,-1.041289247,-1.972638013
4,-1.00414125,-1.338830441,-1.911324063
5,-0.659029262,-1.229835763,-1.888377151
5.9,-1.145370691,-1.292662427,-2.028325938
6.9,-1.377775381,-1.564133339,-2.11996885
8,-1.787674971,-1.707357591,-2.378540909
9,-1.923265923,-2.217565657,-2.489169105
9.9,-1.696097024,-1.771557034,-2.751715856
11,-1.697224191,-1.856441128,-2.798181518
12,-1.982769977,-2.087064479,-2.64470569
12.9,-1.515009674,-1.636586969,-2.232053461
14,-1.841261509,-1.641126078,-1.985922156
14.9,-1.895173814,-1.654562968,-1.771121551
15.9,-1.983456596,-1.874338192,-1.782340313
17,-1.904575224,-1.877114739,-1.850753565
17.9,-1.901214433,-1.994317439,-1.900926888
18.9,-1.334276558,NA,-1.808458923
19.9,-1.610484646,-2.039876243,-1.854281896
20.9,-1.827297035,-2.090601991,-1.891865134
